Material,Material_Condition,pH,Time_days,Cumulative_Release_mg_m2,Cement_Type,Form_Type,Stat_Measure,Material_encoded,Cement_Type_encoded,Form_Type_encoded,Stat_Measure_encoded,log_Time,log_pH,sqrt_Time,sqrt_pH,pH_squared,pH_cubed,Time_squared,Time_pH_interaction,log_Time_pH,Material_pH_interaction,Material_Time_interaction,pH_normalized,Time_normalized,Alkalinity_index,Reactivity_score,Leaching_potential,Material_group,log_Release,Cement_Content,Additives_Count
Br,"Cement concrete statistics Monolith-[LPx](M,1,1)",11.91,1.0,2.1666666666666665,Unknown,Concrete,LPx,3,4,0,2,0.6931471805599453,2.477378383367209,1.0,3.4510867853474796,141.84810000000002,1689.410871,1.0,11.91,8.255382920468948,35.730000000000004,3.0,2.2474315254784023,-1.8533606672200356,4.91,8.255382920468948,141.84810000000002,3,1.1526795099383853,80,1
Br,"Cement concrete statistics Monolith-[LPx](M,1,1)",11.84,2.25,3.25,Unknown,Concrete,LPx,3,4,0,2,1.1786549963416462,2.4714836294558595,1.5,3.4409301068170506,140.1856,1659.797504,5.0625,26.64,13.95527515668509,35.519999999999996,6.75,2.224857851973721,-1.6427943359539383,4.84,13.95527515668509,210.27839999999998,3,1.4469189829363254,80,1
Br,"Cement concrete statistics Monolith-[LPx](M,1,1)",11.67,4.0,4.333333333333333,Unknown,Concrete,LPx,3,4,0,2,1.6094379124341003,2.4570214462984645,2.0,3.4161381705077445,136.1889,1589.324463,16.0,46.68,18.78214043810595,35.01,12.0,2.170036073462352,-1.348001472181402,4.67,18.78214043810595,272.3778,3,1.6739764335716716,80,1
Br,"Cement concrete statistics Monolith-[LPx](M,1,1)",11.88,9.0,5.416666666666666,Unknown,Concrete,LPx,3,4,0,2,2.302585092994046,2.474856313934499,3.0,3.4467375879228173,141.13440000000003,1676.6766720000003,81.0,106.92,27.354710904769266,35.64,27.0,2.237757093976396,-0.5057361471170125,4.880000000000001,27.354710904769266,423.4032000000001,3,1.8588987720656835,80,1
Br,"Cement concrete statistics Monolith-[LPx](M,1,1)",11.88,16.0,6.499999999999999,Unknown,Concrete,LPx,3,4,0,2,2.833213344056216,2.474856313934499,4.0,3.4467375879228173,141.13440000000003,1676.6766720000003,256.0,190.08,33.65857452738785,35.64,48.0,2.237757093976396,0.6734353079731327,4.880000000000001,33.65857452738785,564.5376000000001,3,2.0149030205422647,80,1
Br,"Cement concrete statistics Monolith-[LPx](M,1,1)",11.83,28.0,7.583333333333332,Unknown,Concrete,LPx,3,4,0,2,3.367295829986474,2.4706386779902956,5.291502622129181,3.4394767043839676,139.9489,1655.595487,784.0,331.24,39.83510966873999,35.49,84.0,2.2216330414730523,2.6948720881276675,4.83,39.83510966873999,740.5399713140946,3,2.1498223384416355,80,1
Br,"Cement concrete statistics Monolith-[LPx](M,1,1)",11.83,36.0,8.666666666666666,Unknown,Concrete,LPx,3,4,0,2,3.6109179126442243,2.4706386779902956,6.0,3.4394767043839676,139.9489,1655.595487,1296.0,425.88,42.717158906581176,35.49,108.0,2.2216330414730523,4.042496608230691,4.83,42.717158906581176,839.6934000000001,3,2.268683541318364,80,1
Br,"Cement concrete statistics Monolith-[LPx](M,1,1)",11.66,64.0,9.75,Unknown,Concrete,LPx,3,4,0,2,4.174387269895637,2.4561641809223462,8.0,3.4146742157927745,135.9556,1585.2422960000001,4096.0,746.24,48.673355566983126,34.980000000000004,192.0,2.166811262961683,8.759182428591272,4.66,48.673355566983126,1087.6448,3,2.3749057545736716,80,1
Br,"Cement concrete statistics Monolith-[Med](M,1,1)",12.08,0.08,1.4214659425875937,Unknown,Concrete,Med,3,4,0,3,0.07696104113612832,2.4915511925066687,0.282842712474619,3.4756294393965534,145.9264,1762.790912,0.0064,0.9664,0.9296893769244302,36.24,0.24,2.3022533039897715,-2.0083374870318833,5.08,0.9296893769244302,41.274218797656246,3,0.8843731181690508,80,1
Br,"Cement concrete statistics Monolith-[Med](M,1,1)",11.91,1.0,3.379873742590216,Unknown,Concrete,Med,3,4,0,3,0.6931471805599453,2.477378383367209,1.0,3.4510867853474796,141.84810000000002,1689.410871,1.0,11.91,8.255382920468948,35.730000000000004,3.0,2.2474315254784023,-1.8533606672200356,4.91,8.255382920468948,141.84810000000002,3,1.477019898080236,80,1
Br,"Cement concrete statistics Monolith-[Med](M,1,1)",11.84,2.25,5.975536792114684,Unknown,Concrete,Med,3,4,0,3,1.1786549963416462,2.4714836294558595,1.5,3.4409301068170506,140.1856,1659.797504,5.0625,26.64,13.95527515668509,35.519999999999996,6.75,2.224857851973721,-1.6427943359539383,4.84,13.95527515668509,210.27839999999998,3,1.9424092841891687,80,1
Br,"Cement concrete statistics Monolith-[Med](M,1,1)",11.67,4.0,7.111746377632349,Unknown,Concrete,Med,3,4,0,3,1.6094379124341003,2.4570214462984645,2.0,3.4161381705077445,136.1889,1589.324463,16.0,46.68,18.78214043810595,35.01,12.0,2.170036073462352,-1.348001472181402,4.67,18.78214043810595,272.3778,3,2.0933131812752945,80,1
Br,"Cement concrete statistics Monolith-[Med](M,1,1)",11.88,9.0,9.642205273212795,Unknown,Concrete,Med,3,4,0,3,2.302585092994046,2.474856313934499,3.0,3.4467375879228173,141.13440000000003,1676.6766720000003,81.0,106.92,27.354710904769266,35.64,27.0,2.237757093976396,-0.5057361471170125,4.880000000000001,27.354710904769266,423.4032000000001,3,2.364827724957589,80,1
Br,"Cement concrete statistics Monolith-[Med](M,1,1)",11.88,16.0,11.506042414405364,Unknown,Concrete,Med,3,4,0,3,2.833213344056216,2.474856313934499,4.0,3.4467375879228173,141.13440000000003,1676.6766720000003,256.0,190.08,33.65857452738785,35.64,48.0,2.237757093976396,0.6734353079731327,4.880000000000001,33.65857452738785,564.5376000000001,3,2.5262119206638523,80,1
Br,"Cement concrete statistics Monolith-[Med](M,1,1)",11.83,28.0,13.060485779280418,Unknown,Concrete,Med,3,4,0,3,3.367295829986474,2.4706386779902956,5.291502622129181,3.4394767043839676,139.9489,1655.595487,784.0,331.24,39.83510966873999,35.49,84.0,2.2216330414730523,2.6948720881276675,4.83,39.83510966873999,740.5399713140946,3,2.6433684362323526,80,1
Br,"Cement concrete statistics Monolith-[Med](M,1,1)",11.83,36.0,14.143819112613752,Unknown,Concrete,Med,3,4,0,3,3.6109179126442243,2.4706386779902956,6.0,3.4394767043839676,139.9489,1655.595487,1296.0,425.88,42.717158906581176,35.49,108.0,2.2216330414730523,4.042496608230691,4.83,42.717158906581176,839.6934000000001,3,2.7175924693437254,80,1
Br,"Cement concrete statistics Monolith-[Med](M,1,1)",11.66,64.0,15.227152445947086,Unknown,Concrete,Med,3,4,0,3,4.174387269895637,2.4561641809223462,8.0,3.4146742157927745,135.9556,1585.2422960000001,4096.0,746.24,48.673355566983126,34.980000000000004,192.0,2.166811262961683,8.759182428591272,4.66,48.673355566983126,1087.6448,3,2.7866859160992745,80,1
Br,"Cement concrete statistics Monolith-[UPx](M,1,1)",12.08,0.08,5.243575945418408,Unknown,Concrete,UPx,3,4,0,4,0.07696104113612832,2.4915511925066687,0.282842712474619,3.4756294393965534,145.9264,1762.790912,0.0064,0.9664,0.9296893769244302,36.24,0.24,2.3022533039897715,-2.0083374870318833,5.08,0.9296893769244302,41.274218797656246,3,1.8315530864165024,80,1
Br,"Cement concrete statistics Monolith-[UPx](M,1,1)",11.91,1.0,9.76869696216271,Unknown,Concrete,UPx,3,4,0,4,0.6931471805599453,2.477378383367209,1.0,3.4510867853474796,141.84810000000002,1689.410871,1.0,11.91,8.255382920468948,35.730000000000004,3.0,2.2474315254784023,-1.8533606672200356,4.91,8.255382920468948,141.84810000000002,3,2.376643496120067,80,1
Br,"Cement concrete statistics Monolith-[UPx](M,1,1)",11.84,2.25,14.554485666714534,Unknown,Concrete,UPx,3,4,0,4,1.1786549963416462,2.4714836294558595,1.5,3.4409301068170506,140.1856,1659.797504,5.0625,26.64,13.95527515668509,35.519999999999996,6.75,2.224857851973721,-1.6427943359539383,4.84,13.95527515668509,210.27839999999998,3,2.7443490643393793,80,1
Br,"Cement concrete statistics Monolith-[UPx](M,1,1)",11.67,4.0,18.850446205159493,Unknown,Concrete,UPx,3,4,0,4,1.6094379124341003,2.4570214462984645,2.0,3.4161381705077445,136.1889,1589.324463,16.0,46.68,18.78214043810595,35.01,12.0,2.170036073462352,-1.348001472181402,4.67,18.78214043810595,272.3778,3,2.9882264857298986,80,1
Br,"Cement concrete statistics Monolith-[UPx](M,1,1)",11.88,9.0,23.61711287182616,Unknown,Concrete,UPx,3,4,0,4,2.302585092994046,2.474856313934499,3.0,3.4467375879228173,141.13440000000003,1676.6766720000003,81.0,106.92,27.354710904769266,35.64,27.0,2.237757093976396,-0.5057361471170125,4.880000000000001,27.354710904769266,423.4032000000001,3,3.203441846285537,80,1
Br,"Cement concrete statistics Monolith-[UPx](M,1,1)",11.88,16.0,28.450318324324186,Unknown,Concrete,UPx,3,4,0,4,2.833213344056216,2.474856313934499,4.0,3.4467375879228173,141.13440000000003,1676.6766720000003,256.0,190.08,33.65857452738785,35.64,48.0,2.237757093976396,0.6734353079731327,4.880000000000001,33.65857452738785,564.5376000000001,3,3.3827047190145336,80,1
Br,"Cement concrete statistics Monolith-[UPx](M,1,1)",11.83,28.0,33.77371371718429,Unknown,Concrete,UPx,3,4,0,4,3.367295829986474,2.4706386779902956,5.291502622129181,3.4394767043839676,139.9489,1655.595487,784.0,331.24,39.83510966873999,35.49,84.0,2.2216330414730523,2.6948720881276675,4.83,39.83510966873999,740.5399713140946,3,3.5488617484031724,80,1
Br,"Cement concrete statistics Monolith-[UPx](M,1,1)",11.83,36.0,42.71554746813631,Unknown,Concrete,UPx,3,4,0,4,3.6109179126442243,2.4706386779902956,6.0,3.4394767043839676,139.9489,1655.595487,1296.0,425.88,42.717158906581176,35.49,108.0,2.2216330414730523,4.042496608230691,4.83,42.717158906581176,839.6934000000001,3,3.7777038161306975,80,1
Br,"Cement concrete statistics Monolith-[UPx](M,1,1)",11.66,64.0,46.41947651511183,Unknown,Concrete,UPx,3,4,0,4,4.174387269895637,2.4561641809223462,8.0,3.4146742157927745,135.9556,1585.2422960000001,4096.0,746.24,48.673355566983126,34.980000000000004,192.0,2.166811262961683,8.759182428591272,4.66,48.673355566983126,1087.6448,3,3.8590330412492873,80,1
Br,"Cement concrete statistics Monolith-[X](M,1,1)",12.08,0.08,1.5712039538733718,Unknown,Concrete,X,3,4,0,6,0.07696104113612832,2.4915511925066687,0.282842712474619,3.4756294393965534,145.9264,1762.790912,0.0064,0.9664,0.9296893769244302,36.24,0.24,2.3022533039897715,-2.0083374870318833,5.08,0.9296893769244302,41.274218797656246,3,0.9443742537540404,80,1
Br,"Cement concrete statistics Monolith-[X](M,1,1)",11.91,1.0,3.384152292247517,Unknown,Concrete,X,3,4,0,6,0.6931471805599453,2.477378383367209,1.0,3.4510867853474796,141.84810000000002,1689.410871,1.0,11.91,8.255382920468948,35.730000000000004,3.0,2.2474315254784023,-1.8533606672200356,4.91,8.255382920468948,141.84810000000002,3,1.4779962872375025,80,1
Br,"Cement concrete statistics Monolith-[X](M,1,1)",11.84,2.25,5.471323239736526,Unknown,Concrete,X,3,4,0,6,1.1786549963416462,2.4714836294558595,1.5,3.4409301068170506,140.1856,1659.797504,5.0625,26.64,13.95527515668509,35.519999999999996,6.75,2.224857851973721,-1.6427943359539383,4.84,13.95527515668509,210.27839999999998,3,1.8673806068808083,80,1
Br,"Cement concrete statistics Monolith-[X](M,1,1)",11.67,4.0,6.822511762968425,Unknown,Concrete,X,3,4,0,6,1.6094379124341003,2.4570214462984645,2.0,3.4161381705077445,136.1889,1589.324463,16.0,46.68,18.78214043810595,35.01,12.0,2.170036073462352,-1.348001472181402,4.67,18.78214043810595,272.3778,3,2.057005700294947,80,1
Br,"Cement concrete statistics Monolith-[X](M,1,1)",11.88,9.0,8.838956698284866,Unknown,Concrete,X,3,4,0,6,2.302585092994046,2.474856313934499,3.0,3.4467375879228173,141.13440000000003,1676.6766720000003,81.0,106.92,27.354710904769266,35.64,27.0,2.237757093976396,-0.5057361471170125,4.880000000000001,27.354710904769266,423.4032000000001,3,2.2863496788458786,80,1
Br,"Cement concrete statistics Monolith-[X](M,1,1)",11.88,16.0,10.638110599451602,Unknown,Concrete,X,3,4,0,6,2.833213344056216,2.474856313934499,4.0,3.4467375879228173,141.13440000000003,1676.6766720000003,256.0,190.08,33.65857452738785,35.64,48.0,2.237757093976396,0.6734353079731327,4.880000000000001,33.65857452738785,564.5376000000001,3,2.454285109493292,80,1
Br,"Cement concrete statistics Monolith-[X](M,1,1)",11.83,28.0,12.328516659077408,Unknown,Concrete,X,3,4,0,6,3.367295829986474,2.4706386779902956,5.291502622129181,3.4394767043839676,139.9489,1655.595487,784.0,331.24,39.83510966873999,35.49,84.0,2.2216330414730523,2.6948720881276675,4.83,39.83510966873999,740.5399713140946,3,2.5899058496099263,80,1
Br,"Cement concrete statistics Monolith-[X](M,1,1)",11.83,36.0,13.972248899883208,Unknown,Concrete,X,3,4,0,6,3.6109179126442243,2.4706386779902956,6.0,3.4394767043839676,139.9489,1655.595487,1296.0,425.88,42.717158906581176,35.49,108.0,2.2216330414730523,4.042496608230691,4.83,42.717158906581176,839.6934000000001,3,2.706198414261681,80,1
Br,"Cement concrete statistics Monolith-[X](M,1,1)",11.66,64.0,15.055582233216542,Unknown,Concrete,X,3,4,0,6,4.174387269895637,2.4561641809223462,8.0,3.4146742157927745,135.9556,1585.2422960000001,4096.0,746.24,48.673355566983126,34.980000000000004,192.0,2.166811262961683,8.759182428591272,4.66,48.673355566983126,1087.6448,3,2.7760565917993083,80,1
Ca,"Cement concrete statistics Monolith-[CL-](M,1,1)",1.0,12.08,0.08,Unknown,Concrete,CL_Minus,4,4,0,0,2.5710843460290524,0.0,3.4756294393965534,1.0,1.0,1.0,145.9264,12.08,2.5710843460290524,4.0,48.32,-1.2708367307512292,0.013099293122651396,-6.0,2.5710843460290524,3.4756294393965534,4,0.07696104113612832,80,1
Ca,"Cement concrete statistics Monolith-[CL-](M,1,1)",2.0,11.91,1.0,Unknown,Concrete,CL_Minus,4,4,0,0,2.558002204858551,0.6931471805599453,3.4510867853474796,1.4142135623730951,4.0,8.0,141.84810000000002,23.82,5.116004409717102,8.0,47.64,-0.9483556806843518,-0.015537727929537833,-5.0,5.116004409717102,13.804347141389918,4,0.6931471805599453,80,1
Ca,"Cement concrete statistics Monolith-[CL-](M,1,1)",3.0,11.84,2.25,Unknown,Concrete,CL_Minus,4,4,0,0,2.552565298261815,1.0986122886681098,3.4409301068170506,1.7320508075688772,9.0,27.0,140.1856,35.519999999999996,7.657695894785446,12.0,47.36,-0.6258746306174745,-0.027329442480439333,-4.0,7.657695894785446,30.968370961353454,4,1.1786549963416462,80,1
Ca,"Cement concrete statistics Monolith-[CL-](M,1,1)",4.0,11.67,4.0,Unknown,Concrete,CL_Minus,4,4,0,0,2.5392369943330477,1.3862943611198906,3.4161381705077445,2.0,16.0,64.0,136.1889,46.68,10.156947977332191,16.0,46.68,-0.30339358055059723,-0.05596646353262856,-3.0,10.156947977332191,54.65821072812391,4,1.6094379124341003,80,1
Ca,"Cement concrete statistics Monolith-[CL-](M,1,1)",5.0,11.88,9.0,Unknown,Concrete,CL_Minus,4,4,0,0,2.5556757206762075,1.6094379124341003,3.4467375879228173,2.23606797749979,25.0,125.0,141.13440000000003,59.400000000000006,12.778378603381038,20.0,47.52,0.019087469516280108,-0.02059131987992406,-2.0,12.778378603381038,86.16843969807043,4,2.302585092994046,80,1
Ca,"Cement concrete statistics Monolith-[CL-](M,1,1)",6.0,11.88,16.0,Unknown,Concrete,CL_Minus,4,4,0,0,2.5556757206762075,1.791759469228055,3.4467375879228173,2.449489742783178,36.0,216.0,141.13440000000003,71.28,15.334054324057245,24.0,47.52,0.3415685195831574,-0.02059131987992406,-1.0,15.334054324057245,124.08255316522143,4,2.833213344056216,80,1
Ca,"Cement concrete statistics Monolith-[CL-](M,1,1)",7.0,11.83,28.0,Unknown,Concrete,CL_Minus,4,4,0,0,2.551786178627545,1.9459101490553132,3.4394767043839676,2.6457513110645907,49.0,343.0,139.9489,82.81,17.862503250392816,28.0,47.32,0.6640495696500348,-0.029013973130568076,0.0,17.862503250392816,168.53435851481441,4,3.367295829986474,80,1
Ca,"Cement concrete statistics Monolith-[CL-](M,1,1)",8.0,11.83,36.0,Unknown,Concrete,CL_Minus,4,4,0,0,2.551786178627545,2.0794415416798357,3.4394767043839676,2.8284271247461903,64.0,512.0,139.9489,94.64,20.41428942902036,32.0,47.32,0.9865306197169121,-0.029013973130568076,1.0,20.41428942902036,220.12650908057392,4,3.6109179126442243,80,1
Ca,"Cement concrete statistics Monolith-[CL-](M,1,1)",9.0,11.66,64.0,Unknown,Concrete,CL_Minus,4,4,0,0,2.5384474167160302,2.1972245773362196,3.4146742157927745,3.0,81.0,729.0,135.9556,104.94,22.846026750444274,36.0,46.64,1.3090116697837895,-0.057650994182757306,2.0,22.846026750444274,276.58861147921476,4,4.174387269895637,80,1
Ca,"Cement concrete statistics Monolith-[CL+](M,1,1)",1.0,12.08,0.08,Unknown,Concrete,CL_Plus,4,4,0,1,2.5710843460290524,0.0,3.4756294393965534,1.0,1.0,1.0,145.9264,12.08,2.5710843460290524,4.0,48.32,-1.2708367307512292,0.013099293122651396,-6.0,2.5710843460290524,3.4756294393965534,4,0.07696104113612832,80,1
Ca,"Cement concrete statistics Monolith-[CL+](M,1,1)",2.0,11.91,1.0,Unknown,Concrete,CL_Plus,4,4,0,1,2.558002204858551,0.6931471805599453,3.4510867853474796,1.4142135623730951,4.0,8.0,141.84810000000002,23.82,5.116004409717102,8.0,47.64,-0.9483556806843518,-0.015537727929537833,-5.0,5.116004409717102,13.804347141389918,4,0.6931471805599453,80,1
Ca,"Cement concrete statistics Monolith-[CL+](M,1,1)",3.0,11.84,2.25,Unknown,Concrete,CL_Plus,4,4,0,1,2.552565298261815,1.0986122886681098,3.4409301068170506,1.7320508075688772,9.0,27.0,140.1856,35.519999999999996,7.657695894785446,12.0,47.36,-0.6258746306174745,-0.027329442480439333,-4.0,7.657695894785446,30.968370961353454,4,1.1786549963416462,80,1
Ca,"Cement concrete statistics Monolith-[CL+](M,1,1)",4.0,11.67,4.0,Unknown,Concrete,CL_Plus,4,4,0,1,2.5392369943330477,1.3862943611198906,3.4161381705077445,2.0,16.0,64.0,136.1889,46.68,10.156947977332191,16.0,46.68,-0.30339358055059723,-0.05596646353262856,-3.0,10.156947977332191,54.65821072812391,4,1.6094379124341003,80,1
Ca,"Cement concrete statistics Monolith-[CL+](M,1,1)",5.0,11.88,9.0,Unknown,Concrete,CL_Plus,4,4,0,1,2.5556757206762075,1.6094379124341003,3.4467375879228173,2.23606797749979,25.0,125.0,141.13440000000003,59.400000000000006,12.778378603381038,20.0,47.52,0.019087469516280108,-0.02059131987992406,-2.0,12.778378603381038,86.16843969807043,4,2.302585092994046,80,1
Ca,"Cement concrete statistics Monolith-[CL+](M,1,1)",6.0,11.88,16.0,Unknown,Concrete,CL_Plus,4,4,0,1,2.5556757206762075,1.791759469228055,3.4467375879228173,2.449489742783178,36.0,216.0,141.13440000000003,71.28,15.334054324057245,24.0,47.52,0.3415685195831574,-0.02059131987992406,-1.0,15.334054324057245,124.08255316522143,4,2.833213344056216,80,1
Ca,"Cement concrete statistics Monolith-[CL+](M,1,1)",7.0,11.83,28.0,Unknown,Concrete,CL_Plus,4,4,0,1,2.551786178627545,1.9459101490553132,3.4394767043839676,2.6457513110645907,49.0,343.0,139.9489,82.81,17.862503250392816,28.0,47.32,0.6640495696500348,-0.029013973130568076,0.0,17.862503250392816,168.53435851481441,4,3.367295829986474,80,1
Ca,"Cement concrete statistics Monolith-[CL+](M,1,1)",8.0,11.83,36.0,Unknown,Concrete,CL_Plus,4,4,0,1,2.551786178627545,2.0794415416798357,3.4394767043839676,2.8284271247461903,64.0,512.0,139.9489,94.64,20.41428942902036,32.0,47.32,0.9865306197169121,-0.029013973130568076,1.0,20.41428942902036,220.12650908057392,4,3.6109179126442243,80,1
Ca,"Cement concrete statistics Monolith-[CL+](M,1,1)",9.0,11.66,64.0,Unknown,Concrete,CL_Plus,4,4,0,1,2.5384474167160302,2.1972245773362196,3.4146742157927745,3.0,81.0,729.0,135.9556,104.94,22.846026750444274,36.0,46.64,1.3090116697837895,-0.057650994182757306,2.0,22.846026750444274,276.58861147921476,4,4.174387269895637,80,1
Ca,"Cement concrete statistics Monolith-[LPx](M,1,1)",1.0,12.08,0.08,Unknown,Concrete,LPx,4,4,0,2,2.5710843460290524,0.0,3.4756294393965534,1.0,1.0,1.0,145.9264,12.08,2.5710843460290524,4.0,48.32,-1.2708367307512292,0.013099293122651396,-6.0,2.5710843460290524,3.4756294393965534,4,0.07696104113612832,80,1
Ca,"Cement concrete statistics Monolith-[LPx](M,1,1)",2.0,11.91,1.0,Unknown,Concrete,LPx,4,4,0,2,2.558002204858551,0.6931471805599453,3.4510867853474796,1.4142135623730951,4.0,8.0,141.84810000000002,23.82,5.116004409717102,8.0,47.64,-0.9483556806843518,-0.015537727929537833,-5.0,5.116004409717102,13.804347141389918,4,0.6931471805599453,80,1
Ca,"Cement concrete statistics Monolith-[LPx](M,1,1)",3.0,11.84,2.25,Unknown,Concrete,LPx,4,4,0,2,2.552565298261815,1.0986122886681098,3.4409301068170506,1.7320508075688772,9.0,27.0,140.1856,35.519999999999996,7.657695894785446,12.0,47.36,-0.6258746306174745,-0.027329442480439333,-4.0,7.657695894785446,30.968370961353454,4,1.1786549963416462,80,1
Ca,"Cement concrete statistics Monolith-[LPx](M,1,1)",4.0,11.67,4.0,Unknown,Concrete,LPx,4,4,0,2,2.5392369943330477,1.3862943611198906,3.4161381705077445,2.0,16.0,64.0,136.1889,46.68,10.156947977332191,16.0,46.68,-0.30339358055059723,-0.05596646353262856,-3.0,10.156947977332191,54.65821072812391,4,1.6094379124341003,80,1
Ca,"Cement concrete statistics Monolith-[LPx](M,1,1)",5.0,11.88,9.0,Unknown,Concrete,LPx,4,4,0,2,2.5556757206762075,1.6094379124341003,3.4467375879228173,2.23606797749979,25.0,125.0,141.13440000000003,59.400000000000006,12.778378603381038,20.0,47.52,0.019087469516280108,-0.02059131987992406,-2.0,12.778378603381038,86.16843969807043,4,2.302585092994046,80,1
Ca,"Cement concrete statistics Monolith-[LPx](M,1,1)",6.0,11.88,16.0,Unknown,Concrete,LPx,4,4,0,2,2.5556757206762075,1.791759469228055,3.4467375879228173,2.449489742783178,36.0,216.0,141.13440000000003,71.28,15.334054324057245,24.0,47.52,0.3415685195831574,-0.02059131987992406,-1.0,15.334054324057245,124.08255316522143,4,2.833213344056216,80,1
Ca,"Cement concrete statistics Monolith-[LPx](M,1,1)",7.0,11.83,28.0,Unknown,Concrete,LPx,4,4,0,2,2.551786178627545,1.9459101490553132,3.4394767043839676,2.6457513110645907,49.0,343.0,139.9489,82.81,17.862503250392816,28.0,47.32,0.6640495696500348,-0.029013973130568076,0.0,17.862503250392816,168.53435851481441,4,3.367295829986474,80,1
Ca,"Cement concrete statistics Monolith-[LPx](M,1,1)",8.0,11.83,36.0,Unknown,Concrete,LPx,4,4,0,2,2.551786178627545,2.0794415416798357,3.4394767043839676,2.8284271247461903,64.0,512.0,139.9489,94.64,20.41428942902036,32.0,47.32,0.9865306197169121,-0.029013973130568076,1.0,20.41428942902036,220.12650908057392,4,3.6109179126442243,80,1
Ca,"Cement concrete statistics Monolith-[LPx](M,1,1)",9.0,11.66,64.0,Unknown,Concrete,LPx,4,4,0,2,2.5384474167160302,2.1972245773362196,3.4146742157927745,3.0,81.0,729.0,135.9556,104.94,22.846026750444274,36.0,46.64,1.3090116697837895,-0.057650994182757306,2.0,22.846026750444274,276.58861147921476,4,4.174387269895637,80,1
